"date","open","high","low","close","volume","exchange","M20","M5"
2022-01-16,16.483,18.206,16.297,17.848,3364622.3441,"UNI/USD",16.8253,16.3894
2022-01-17,17.848,17.962,16.246,16.648,4735299.8664,"UNI/USD",16.7382,16.462
2022-01-18,16.648,17.714,15.629,15.985,4492339.0034,"UNI/USD",16.68155,16.5668
2022-01-19,15.985,16.229,15.106,15.117,2486924.6199,"UNI/USD",16.548,16.4162
2022-01-20,15.117,16.191,14.373,14.459,2153789.5573,"UNI/USD",16.42105,16.0114
2022-01-21,14.459,14.679,12.288,12.648,5015468.4638,"UNI/USD",16.1797,14.9714
2022-01-22,12.648,13.004,10.37,11.143,8049998.1034,"UNI/USD",15.8161,13.8704
2022-01-23,11.143,11.925,10.834,11.422,6135494.9081,"UNI/USD",15.4641,12.9578
2022-01-24,11.422,11.427,9.532,10.682,8750132.3482,"UNI/USD",15.0876,12.0708
2022-01-25,10.682,10.94,10.324,10.587,3000697.2257,"UNI/USD",14.76265,11.2964
2022-01-26,10.587,11.77,10.36,10.588,3418763.1935,"UNI/USD",14.43885,10.8844
2022-01-27,10.588,10.91,9.904,10.321,2674388.2843,"UNI/USD",14.1669,10.72
2022-01-28,10.321,10.735,9.856,10.67,2418438.5864,"UNI/USD",13.9544,10.5696
2022-01-29,10.67,11.239,10.566,11.162,2177090.6184,"UNI/USD",13.7223,10.6656
2022-01-30,11.162,11.445,10.637,10.789,2381118.769,"UNI/USD",13.5064,10.706
2022-01-31,10.789,11.892,10.303,11.774,3035655.6161,"UNI/USD",13.2971,10.9432
2022-02-01,11.774,11.876,11.013,11.112,6415088.7202,"UNI/USD",13.03845,11.1014
2022-02-02,11.112,11.371,10.399,10.519,2536546.7004,"UNI/USD",12.79135,11.0712
2022-02-03,10.519,10.591,9.973,10.394,1428709.6382,"UNI/USD",12.51755,10.9176
2022-02-04,10.394,11.211,10.333,11.187,3892612.7385,"UNI/USD",12.25275,10.9972
2022-02-05,11.187,12.043,11.127,11.254,4071559.8181,"UNI/USD",11.92305,10.8932
2022-02-06,11.254,11.733,11.002,11.681,1746217.9035,"UNI/USD",11.6747,11.007
2022-02-07,11.681,12.604,11.392,12.388,4262578.7141,"UNI/USD",11.49485,11.3808
2022-02-08,12.388,12.94,11.507,11.952,4109054.4884,"UNI/USD",11.3366,11.6924
2022-02-09,11.952,12.653,11.602,12.335,6394053.3343,"UNI/USD",11.2304,11.922
2022-02-10,12.335,12.351,11.357,11.409,3696085.1385,"UNI/USD",11.16845,11.953
2022-02-11,11.409,11.671,10.405,10.651,2871651.2179,"UNI/USD",11.14385,11.747
2022-02-12,10.651,10.985,10.413,10.645,2486287.7595,"UNI/USD",11.105,11.3984
2022-02-13,10.645,10.854,10.258,10.34,2839492.4411,"UNI/USD",11.0879,11.076
2022-02-14,10.34,10.715,10.12,10.616,2421687.2094,"UNI/USD",11.08935,10.7322
2022-02-15,10.616,11.533,10.616,11.486,4611187.089,"UNI/USD",11.13425,10.7476
2022-02-16,11.486,11.547,10.795,11.23,2688658.7291,"UNI/USD",11.1797,10.8634
2022-02-17,11.23,11.384,10.234,10.415,2154223.6301,"UNI/USD",11.16695,10.8174
2022-02-18,10.415,10.695,10.053,10.167,1972756.2005,"UNI/USD",11.1172,10.7828
2022-02-19,10.167,10.425,9.768,10.027,1457250.3129,"UNI/USD",11.0791,10.665
2022-02-20,10.027,10.048,9.194,9.355,1556113.8093,"UNI/USD",10.95815,10.2388
2022-02-21,9.355,9.76,8.505,8.525,4461832.263,"UNI/USD",10.8288,9.6978
2022-02-22,8.525,8.976,8.147,8.864,3931251.0442,"UNI/USD",10.74605,9.3876
2022-02-23,8.863,9.47,8.716,8.749,1958860.9761,"UNI/USD",10.6638,9.104
2022-02-24,8.749,9.064,7.519,8.821,4460721.1743,"UNI/USD",10.5455,8.8628
2022-02-25,8.821,9.436,8.46,9.252,2261678.9083,"UNI/USD",10.4454,8.8422
2022-02-26,9.252,9.555,8.953,9.062,2485420.8586,"UNI/USD",10.31445,8.9496
2022-02-27,9.062,10.146,8.66,9.77,4099827.845,"UNI/USD",10.18355,9.1308
2022-02-28,9.77,10.546,9.369,10.536,4816546.725,"UNI/USD",10.11275,9.4882
2022-03-01,10.536,10.832,10.037,10.363,6306736.9072,"UNI/USD",10.01415,9.7966
2022-03-02,10.363,10.586,9.963,10.044,2426985.7916,"UNI/USD",9.9459,9.955
2022-03-03,10.044,10.119,9.423,9.551,1521151.8056,"UNI/USD",9.8909,10.0528
2022-03-04,9.551,9.564,8.662,8.798,1390135.8977,"UNI/USD",9.79855,9.8584
2022-03-05,8.799,9.138,8.65,9.02,1717829.1955,"UNI/USD",9.73255,9.5552
2022-03-06,9.02,9.074,8.443,8.473,1096118.5311,"UNI/USD",9.6254,9.1772
2022-03-07,8.473,8.803,8.112,8.306,2867680.6378,"UNI/USD",9.4664,8.8296
2022-03-08,8.306,8.876,8.254,8.823,2767016.0779,"UNI/USD",9.34605,8.684
2022-03-09,8.823,9.457,8.756,9.215,1543128.4007,"UNI/USD",9.28605,8.7674
2022-03-10,9.215,9.295,8.508,8.677,1269220.4263,"UNI/USD",9.21155,8.6988
2022-03-11,8.677,9.047,8.367,8.51,1072024.446,"UNI/USD",9.1357,8.7062
2022-03-12,8.51,8.875,8.441,8.461,668710.7385,"UNI/USD",9.091,8.7372
2022-03-13,8.461,8.753,8.079,8.206,704299.4385,"UNI/USD",9.07505,8.6138
2022-03-14,8.206,8.584,8.107,8.489,767428.526,"UNI/USD",9.0563,8.4686
2022-03-15,8.489,8.803,8.126,8.714,627567.3163,"UNI/USD",9.05455,8.476
2022-03-16,8.714,9.226,8.525,9.101,1402943.3144,"UNI/USD",9.06855,8.5942
2022-03-17,9.101,9.408,9.035,9.228,725044.8035,"UNI/USD",9.06735,8.7476
2022-03-18,9.228,9.77,9.007,9.641,1566138.4882,"UNI/USD",9.0963,9.0346
2022-03-19,9.641,9.954,9.56,9.739,1177017.2688,"UNI/USD",9.09475,9.2846
2022-03-20,9.739,9.787,9.14,9.328,1091388.8928,"UNI/USD",9.03435,9.4074
2022-03-21,9.328,9.613,9.181,9.346,1543642.2111,"UNI/USD",8.9835,9.4564
2022-03-22,9.346,10.167,9.276,9.754,4950657.8397,"UNI/USD",8.969,9.5616
2022-03-23,9.754,10.254,9.652,10.007,1161674.7077,"UNI/USD",8.9918,9.6348
2022-03-24,10.007,10.796,9.963,10.789,2411486.3248,"UNI/USD",9.09135,9.8448
2022-03-25,10.789,11.148,10.434,10.586,2567040.2446,"UNI/USD",9.16965,10.0964
2022-03-26,10.586,10.756,10.375,10.633,2296372.9555,"UNI/USD",9.27765,10.3538
2022-03-27,10.633,11.432,10.471,11.414,1217339.9397,"UNI/USD",9.43305,10.6858
2022-03-28,11.414,11.58,10.768,10.909,4385857.5453,"UNI/USD",9.53735,10.8662
2022-03-29,10.909,11.731,10.897,11.254,2389730.2215,"UNI/USD",9.6393,10.9592
2022-03-30,11.254,11.853,10.812,11.72,5139879.6262,"UNI/USD",9.79145,11.186
2022-03-31,11.72,12.493,11.056,11.29,3982953.121,"UNI/USD",9.93045,11.3174
2022-04-01,11.29,12.096,9.409,11.587,4106990.7997,"UNI/USD",10.08675,11.352
2022-04-02,11.587,13.95,11.433,11.656,4255560.5999,"UNI/USD",10.25925,11.5014
2022-04-03,11.656,12.042,11.469,11.868,2672619.0557,"UNI/USD",10.4282,11.6242
2022-04-04,11.869,12.183,11.051,11.555,4254792.7451,"UNI/USD",10.57025,11.5912
2022-04-05,11.555,11.898,11.05,11.115,4683927.8361,"UNI/USD",10.67095,11.5562
2022-04-06,11.115,11.117,9.917,9.956,2237272.3079,"UNI/USD",10.70735,11.23
2022-04-07,9.956,10.549,9.833,10.447,1737628.5656,"UNI/USD",10.74765,10.9882
2022-04-08,10.447,10.546,9.616,9.737,2053675.1641,"UNI/USD",10.74755,10.562
2022-04-09,9.737,10.084,9.714,10.049,941638.0332,"UNI/USD",10.7836,10.2608
2022-04-10,10.049,10.315,9.838,9.887,546685.4378,"UNI/USD",10.81065,10.0152
2022-04-11,9.887,9.888,8.905,8.981,1321368.8758,"UNI/USD",10.772,9.8202
2022-04-12,8.981,9.495,8.931,9.323,714838.2632,"UNI/USD",10.7378,9.5954
2022-04-13,9.323,9.726,9.267,9.652,1723003.5102,"UNI/USD",10.68095,9.5784
2022-04-14,9.652,9.747,9.322,9.477,1903910.581,"UNI/USD",10.6255,9.464
2022-04-15,9.477,9.961,9.455,9.765,892883.4845,"UNI/USD",10.5821,9.4396
2022-04-16,9.765,9.823,9.496,9.664,1099520.4439,"UNI/USD",10.4946,9.5762
2022-04-17,9.664,9.711,9.193,9.238,1558326.8076,"UNI/USD",10.41105,9.5592
2022-04-18,9.238,9.403,8.856,9.384,1421718.8281,"UNI/USD",10.31755,9.5056
2022-04-19,9.384,9.619,9.208,9.539,2628353.2486,"UNI/USD",10.2085,9.518
2022-04-20,9.539,9.697,9.106,9.318,2798819.128,"UNI/USD",10.1099,9.4286
2022-04-21,9.318,9.71,8.619,8.857,2261121.6665,"UNI/USD",9.9734,9.2672
2022-04-22,8.857,9.131,8.736,8.899,2769292.6499,"UNI/USD",9.83555,9.1994
2022-04-23,8.899,9.217,8.843,8.914,1115858.9443,"UNI/USD",9.68785,9.1054
2022-04-24,8.914,9.154,8.687,8.709,964192.3329,"UNI/USD",9.54555,8.9394
2022-04-25,8.709,8.78,8.171,8.74,2598545.2513,"UNI/USD",9.4268,8.8238
2022-04-26,8.74,8.81,7.911,8.001,2495395.0972,"UNI/USD",9.32905,8.6526
2022-04-27,8.001,8.418,7.981,8.228,2827016.2032,"UNI/USD",9.2181,8.5184
2022-04-28,8.228,8.35,8.026,8.17,1234373.0042,"UNI/USD",9.13975,8.3696
2022-04-29,8.17,8.228,7.517,7.617,1128146.4107,"UNI/USD",9.01815,8.1512
2022-04-30,7.617,7.791,6.323,6.75,2816480.1,"UNI/USD",8.8613,7.7532
2022-05-01,6.75,7.229,6.575,7.111,2222856.7015,"UNI/USD",8.7678,7.5752
2022-05-02,7.111,7.184,6.643,6.934,2287797.6078,"UNI/USD",8.64835,7.3164
2022-05-03,6.934,7.13,6.692,6.855,2123556.4314,"UNI/USD",8.5085,7.0534
2022-05-04,6.855,7.967,6.82,7.94,1397789.9977,"UNI/USD",8.43165,7.118
2022-05-05,7.941,8.109,6.964,7.353,1833597.7924,"UNI/USD",8.31105,7.2386
2022-05-06,7.353,7.684,6.863,7.583,1966385.1048,"UNI/USD",8.207,7.333
2022-05-07,7.583,7.645,6.978,7.17,2138745.7151,"UNI/USD",8.1036,7.3802
2022-05-08,7.17,7.332,6.856,7.097,1893051.8259,"UNI/USD",7.98925,7.4286
2022-05-09,7.097,7.216,5.929,5.946,4267888.0326,"UNI/USD",7.8096,7.0298
2022-05-10,5.946,6.658,5.765,6.073,1629507.1455,"UNI/USD",7.64735,6.7738
2022-05-11,6.073,6.216,4.66,4.896,7470984.6674,"UNI/USD",7.4493,6.2364
2022-05-12,4.896,5.181,3.599,4.652,6749577.7039,"UNI/USD",7.23695,5.7328
2022-05-13,4.652,5.46,4.597,5.133,3748307.2543,"UNI/USD",7.0479,5.34
2022-05-14,5.133,5.375,4.705,5.169,2644323.8239,"UNI/USD",6.8709,5.1846
2022-05-15,5.169,5.469,4.982,5.449,2056681.7306,"UNI/USD",6.70635,5.0598
2022-05-16,5.449,5.449,4.894,5.049,1982784.5003,"UNI/USD",6.55875,5.0904
2022-05-17,5.049,5.5,5.028,5.467,2119879.9841,"UNI/USD",6.4207,5.2534
2022-05-18,5.467,5.543,4.853,4.886,2223563.1066,"UNI/USD",6.2565,5.204
2022-05-19,4.886,5.228,4.719,5.193,4827690.9229,"UNI/USD",6.1353,5.2088
2022-05-20,5.193,5.523,4.923,5.088,3141008.5351,"UNI/USD",6.0522,5.1366
2022-05-21,5.088,5.364,4.974,5.226,952975.2431,"UNI/USD",5.95795,5.172
2022-05-22,5.226,5.541,5.119,5.48,1542438.5952,"UNI/USD",5.88525,5.1746
2022-05-23,5.48,5.97,5.364,5.624,3483018.6339,"UNI/USD",5.8237,5.3222
2022-05-24,5.624,5.822,5.273,5.593,5499246.6583,"UNI/USD",5.70635,5.4022
2022-05-25,5.593,5.795,5.369,5.619,3551787.9508,"UNI/USD",5.61965,5.5084
2022-05-26,5.619,5.768,4.767,4.941,8791668.2491,"UNI/USD",5.48755,5.4514
2022-05-27,4.941,5.078,4.585,4.69,3599802.0991,"UNI/USD",5.36355,5.2934
2022-05-28,4.69,5.018,4.604,4.976,960822.6038,"UNI/USD",5.2575,5.1638
2022-05-29,4.976,5.022,4.764,4.939,1140152.6675,"UNI/USD",5.20715,5.033
2022-05-30,4.939,5.693,4.884,5.654,3322424.4561,"UNI/USD",5.1862,5.04
2022-05-31,5.654,5.877,5.538,5.697,3838554.8721,"UNI/USD",5.22625,5.1912
2022-06-01,5.697,5.817,5.095,5.13,6691246.1035,"UNI/USD",5.25015,5.2792
2022-06-02,5.13,5.334,5.034,5.297,2171895.6618,"UNI/USD",5.25835,5.3434
2022-06-03,5.297,5.332,4.959,5.071,825808.1995,"UNI/USD",5.25345,5.3698
2022-06-04,5.071,5.172,4.928,5.124,699723.4875,"UNI/USD",5.2372,5.2638
2022-06-05,5.124,5.221,4.914,5.083,614502.9696,"UNI/USD",5.2389,5.141
2022-06-06,5.083,5.419,5.083,5.373,1097213.7057,"UNI/USD",5.2342,5.1896
2022-06-07,5.373,5.419,4.934,5.209,1277774.9047,"UNI/USD",5.25035,5.172
2022-06-08,5.209,5.326,5.028,5.079,836927.5711,"UNI/USD",5.24465,5.1736
2022-06-09,5.079,5.353,5.027,5.194,278818.2999,"UNI/USD",5.24995,5.1876
2022-06-10,5.194,5.223,4.763,4.812,2564492.8206,"UNI/USD",5.22925,5.1334
2022-06-11,4.812,4.962,4.329,4.381,2809309.6141,"UNI/USD",5.1743,4.935
2022-06-12,4.381,4.465,4.045,4.05,4413655.6462,"UNI/USD",5.0956,4.7032
2022-06-13,4.05,4.121,3.45,3.662,3375781.9673,"UNI/USD",4.99905,4.4198
2022-06-14,3.662,3.924,3.355,3.859,3357288.4929,"UNI/USD",4.91105,4.1528
2022-06-15,3.859,4.427,3.35,4.416,1571903.2571,"UNI/USD",4.8848,4.0736
2022-06-16,4.416,4.457,3.749,3.827,2774341.5534,"UNI/USD",4.84165,3.9628
2022-06-17,3.827,4.004,3.79,3.931,1305108.2863,"UNI/USD",4.7894,3.939
2022-06-18,3.931,4.082,3.323,3.638,4101951.7787,"UNI/USD",4.72435,3.9342
2022-06-19,3.638,4.255,3.492,4.188,1210836.3795,"UNI/USD",4.65105,4
2022-06-20,4.188,4.396,3.98,4.293,2056439.19,"UNI/USD",4.58085,3.9754
2022-06-21,4.293,5.229,4.216,4.773,5561053.0322,"UNI/USD",4.563,4.1646
2022-06-22,4.773,5.36,4.564,4.982,6755579.3372,"UNI/USD",4.54725,4.3748
2022-06-23,4.982,5.663,4.959,5.617,2504626.7863,"UNI/USD",4.57455,4.7706
2022-06-24,5.617,5.788,5.353,5.473,3617990.6453,"UNI/USD",4.592,5.0276
2022-06-25,5.473,5.76,5.221,5.616,1149346.4416,"UNI/USD",4.61865,5.2922
2022-06-26,5.616,6.071,5.476,5.595,2926499.2121,"UNI/USD",4.62975,5.4566
2022-06-27,5.595,5.922,5.264,5.337,2081484.5566,"UNI/USD",4.63615,5.5276
2022-06-28,5.337,5.48,4.854,4.918,3161936.2835,"UNI/USD",4.6281,5.3878
2022-06-29,4.918,5.27,4.776,5.115,4164327.5424,"UNI/USD",4.62415,5.3162
2022-06-30,5.115,5.14,4.6,5.011,2543318.7827,"UNI/USD",4.6341,5.1952
2022-07-01,5.011,5.133,4.747,4.86,1199046.6638,"UNI/USD",4.65805,5.0482
2022-07-02,4.86,5.082,4.719,4.904,3905181.0649,"UNI/USD",4.70075,4.9616
2022-07-03,4.904,4.95,4.718,4.912,797184.4155,"UNI/USD",4.76325,4.9604
2022-07-04,4.912,5.365,4.727,5.365,1024124.2916,"UNI/USD",4.83855,5.0104
2022-07-05,5.352,5.445,5.008,5.3,2664130.0501,"UNI/USD",4.88275,5.0682
2022-07-06,5.3,5.493,5.187,5.347,1131556.3195,"UNI/USD",4.95875,5.1656
2022-07-07,5.347,5.82,5.283,5.728,1275128.8709,"UNI/USD",5.0486,5.3304
2022-07-08,5.728,5.972,5.516,5.796,1386384.0953,"UNI/USD",5.1565,5.5072
2022-07-09,5.796,6.607,5.795,6.452,4071871.8654,"UNI/USD",5.2697,5.7246
2022-07-10,6.452,6.475,5.975,6.23,2637323.6052,"UNI/USD",5.36655,5.9106
2022-07-11,6.23,6.264,5.217,5.561,3787440.5633,"UNI/USD",5.40595,5.9534
2022-07-12,5.561,5.878,5.443,5.53,5827872.115,"UNI/USD",5.43335,5.9138
2022-07-13,5.53,6.234,5.234,6.112,3654474.554,"UNI/USD",5.4581,5.977
2022-07-14,6.112,7.09,6.029,7.007,10111540.7378,"UNI/USD",5.5348,6.088
2022-07-15,7.007,8.447,6.718,6.775,7581687.4215,"UNI/USD",5.59275,6.197
2022-07-16,6.775,7.687,6.667,7.369,3631610.988,"UNI/USD",5.68145,6.5586
2022-07-17,7.369,7.47,6.887,6.943,1585072.3156,"UNI/USD",5.76175,6.8412
2022-07-18,6.943,7.453,6.931,7.325,2786508.8261,"UNI/USD",5.8821,7.0838
2022-07-19,7.325,7.746,7.21,7.348,4798435.9161,"UNI/USD",5.99375,7.152
2022-07-20,7.348,7.609,6.79,6.862,2586418.561,"UNI/USD",6.0863,7.1694
2022-07-21,6.862,7.292,6.666,7.223,3067154.7141,"UNI/USD",6.20445,7.1402
2022-07-22,7.223,7.463,6.824,6.895,5055991.0359,"UNI/USD",6.304,7.1306
2022-07-23,6.896,7.221,6.613,6.967,2694066.0158,"UNI/USD",6.40675,7.059
2022-07-24,6.967,7.352,6.889,7.243,4301025.5859,"UNI/USD",6.50065,7.038
2022-07-25,7.243,7.538,6.803,7.051,7164574.0696,"UNI/USD",6.5882,7.0758
2022-07-26,7.051,7.056,6.221,6.653,5969538.5045,"UNI/USD",6.6535,6.9618
2022-07-27,6.653,8.196,6.507,8.038,8347800.2573,"UNI/USD",6.769,7.1904
2022-07-28,8.038,9.82,7.971,9.279,17607252.0667,"UNI/USD",6.94315,7.6528
2022-07-29,9.279,9.805,8.615,9.076,9090491.635,"UNI/USD",7.07435,8.0194
2022-07-30,9.076,9.171,8.523,8.78,8076336.0208,"UNI/USD",7.20185,8.3652
2022-07-31,8.78,9.148,8.32,8.332,3808324.4995,"UNI/USD",7.3404,8.701
2022-08-01,8.332,8.58,8.06,8.36,3272298.1497,"UNI/USD",7.4819,8.7654
2022-08-02,8.36,8.684,7.816,8.25,4223768.6274,"UNI/USD",7.5888,8.5596
2022-08-03,8.25,9.389,8.037,8.909,5021095.1673,"UNI/USD",7.6839,8.5262
2022-08-04,8.909,9.129,8.54,8.821,4268241.5524,"UNI/USD",7.7862,8.5344
2022-08-05,8.821,9.267,8.791,8.971,4450233.9784,"UNI/USD",7.8663,8.6622
2022-08-06,8.97,9.14,8.73,8.778,2632382.8834,"UNI/USD",7.95805,8.7458
2022-08-07,8.778,8.978,8.683,8.787,1519902.3122,"UNI/USD",8.03115,8.8532
2022-08-08,8.787,9.285,8.729,8.788,3021263.4563,"UNI/USD",8.10315,8.829
2022-08-09,8.788,8.869,8.087,8.437,5411539.7162,"UNI/USD",8.1819,8.7522
2022-08-10,8.437,9.467,8.181,9.222,5329595.7498,"UNI/USD",8.28185,8.8024
2022-08-11,9.222,10.56,8.86,8.961,8782764.1139,"UNI/USD",8.38515,8.839
2022-08-12,8.961,9.253,8.744,9.207,3638483.827,"UNI/USD",8.49715,8.923
2022-08-13,9.206,9.347,8.911,8.992,3877937.1948,"UNI/USD",8.5846,8.9638
2022-08-14,8.992,9.617,8.76,8.883,4500695.415,"UNI/USD",8.6762,9.053
2022-08-15,8.883,9.162,8.293,8.47,6212411.5796,"UNI/USD",8.76705,8.9026
2022-08-16,8.47,8.567,8.185,8.338,7469458.6171,"UNI/USD",8.78205,8.778
2022-08-17,8.338,8.668,7.864,7.958,4283734.5287,"UNI/USD",8.716,8.5282
2022-08-18,7.958,8.201,7.429,7.574,7598568.0117,"UNI/USD",8.6409,8.2446
2022-08-19,7.574,7.689,6.803,6.894,9078657.3174,"UNI/USD",8.5466,7.8468
2022-08-20,6.894,7.2,6.736,7.002,6362123.093,"UNI/USD",8.4801,7.5532
2022-08-21,7.002,7.319,6.973,7.208,5252479.1795,"UNI/USD",8.4225,7.3272
2022-08-22,7.208,7.34,6.618,6.981,12375190.5859,"UNI/USD",8.35905,7.1318
2022-08-23,6.981,7.209,6.749,7.114,8575678.1835,"UNI/USD",8.2693,7.0398
2022-08-24,7.114,7.288,6.87,7.047,9077890.8655,"UNI/USD",8.1806,7.0704
2022-08-25,7.047,7.25,6.925,7.024,7561297.1142,"UNI/USD",8.08325,7.0748
2022-08-26,7.024,7.024,6.074,6.156,8657699.2415,"UNI/USD",7.95215,6.8644
2022-08-27,6.156,6.206,5.944,6.052,3420201.6036,"UNI/USD",7.8154,6.6786
2022-08-28,6.052,6.112,5.706,5.737,5593883.605,"UNI/USD",7.66285,6.4032
2022-08-29,5.737,6.401,5.679,6.338,6798442.7652,"UNI/USD",7.5579,6.2614
2022-08-30,6.338,6.456,5.94,6.176,4172082.0893,"UNI/USD",7.4056,6.0918
2022-08-31,6.176,6.418,6.101,6.142,3876862.1934,"UNI/USD",7.26465,6.089
2021-09-01,26.715,29.8295,26.11,29.7405,39327201.009,"LINK/USD",8.291325,10.8267
2021-09-02,29.7405,30.8915,28.782,29.962,40527413.6881,"LINK/USD",9.339825,15.6717
2021-09-03,29.962,31.7625,29.0895,30.769,53418184.67135,"LINK/USD",10.434125,20.5579
2021-09-04,30.769,31.1835,29.444,29.8955,30323397.1537,"LINK/USD",11.5054,25.3018
2021-09-05,29.8955,33.6225,29.554,33.5355,39498369.60955,"LINK/USD",12.765275,30.7805
2021-09-06,33.5355,36.345,32.56,34.828,63317095.75815,"LINK/USD",14.108775,31.798
2021-09-07,34.828,35.35,23.789,28.2265,81492355.6952,"LINK/USD",15.1414,31.4509
2021-09-08,28.2265,29.189,25.1635,27.147,55312122.5192,"LINK/USD",16.15405,30.7265
2021-09-09,27.147,30.192,26.477,28.0065,34548329.74435,"LINK/USD",17.204275,30.3487
2021-09-10,28.0065,29.5555,25.6315,26.374,41689558.49645,"LINK/USD",18.162575,28.9164
2021-09-11,26.374,27.694,26.271,26.986,21945305.8307,"LINK/USD",19.162825,27.348
2021-09-12,26.9865,29.7605,26.368,29.4145,23315236.24635,"LINK/USD",20.27785,27.5856
2021-09-13,29.4145,29.9355,25.23,26.963,38064901.6517,"LINK/USD",21.27365,27.5488
2021-09-14,26.963,30.855,26.7455,30.811,30294757.14955,"LINK/USD",22.463,28.1097
2021-09-15,30.8045,31.453,29.583,30.6885,35190908.74925,"LINK/USD",23.689625,28.9726
2021-09-16,30.688,32.1225,29.053,29.8025,35131670.42375,"LINK/USD",24.87715,29.5359
2021-09-17,29.8065,30.129,27.373,27.7255,37979116.37105,"LINK/USD",25.976575,29.1981
2021-09-18,27.741,29.4625,27.3945,28.4,20764568.6998,"LINK/USD",27.079675,29.4855
2021-09-19,28.4,28.7955,26.891,27.3765,21103342.03155,"LINK/USD",28.1397,28.7986
2021-09-20,27.3765,27.4275,22.985,23.558,50682337.9455,"LINK/USD",29.0105,27.3725
2021-09-21,23.558,24.38,20.832,21.411,35639484.6415,"LINK/USD",28.594025,25.6942
2021-09-22,21.411,24.511,21.028,24.4765,24882410.33525,"LINK/USD",28.31975,25.0444
2021-09-23,24.4765,25.48,23.414,25.44,26932422.38965,"LINK/USD",28.0533,24.4524
2021-09-24,25.44,25.515,21.3855,23.2745,34949593.6129,"LINK/USD",27.72225,23.632
2021-09-25,23.2745,24.7235,22.039,24.5195,23220905.12095,"LINK/USD",27.27145,23.8243
2021-09-26,24.5195,25.373,22.3705,24.617,35135263.2877,"LINK/USD",26.7609,24.4655
2021-09-27,24.617,25.4765,22.973,23.016,13940119.41325,"LINK/USD",26.500375,24.1734
2021-09-28,23.017,23.7395,22,22.084,19057816.5135,"LINK/USD",26.247225,23.5022
2021-09-29,22.084,23.9145,22.016,22.848,19205799.653,"LINK/USD",25.9893,23.4169
2021-09-30,22.848,24.3885,22.71,24.0045,15116182.7774,"LINK/USD",25.870825,23.3139
2021-10-01,24.0045,26.7135,23.59,26.336,16717948.2343,"LINK/USD",25.838325,23.6577
2021-10-02,26.336,27.822,25.8495,26.913,16837109.19785,"LINK/USD",25.71325,24.4371
2021-10-03,26.913,28.1775,26.5445,27.588,20221763.6192,"LINK/USD",25.7445,25.5379
2021-10-04,27.588,27.67,25.604,26.628,20950794.53105,"LINK/USD",25.53535,26.2939
2021-10-05,26.628,27.5,26.2055,27.24,22245414.8136,"LINK/USD",25.362925,26.941
2021-10-06,27.247,28.222,25.218,26.8135,32645996.8638,"LINK/USD",25.213475,27.0365
2021-10-07,26.8135,27.7455,25.916,26.8455,28167109.89175,"LINK/USD",25.169475,27.023
2021-10-08,26.8455,27.461,26.1375,26.3735,16872337.49015,"LINK/USD",25.06815,26.7801
2021-10-09,26.3735,27.9095,26.055,27.446,13158826.4212,"LINK/USD",25.071625,26.9437
2021-10-10,27.446,27.49,25.4615,25.5515,17977981.08305,"LINK/USD",25.1713,26.606
2021-10-11,25.5515,26.7665,24.6355,25.225,21407502.7777,"LINK/USD",25.362,26.2883
2021-10-12,25.225,25.265,23.531,24.6265,32408958.92835,"LINK/USD",25.3695,25.8445
2021-10-13,24.6265,25.673,24.159,25.673,31561244.64055,"LINK/USD",25.38115,25.7044
2021-10-14,25.673,27.8645,25.3985,26.727,27009073.8593,"LINK/USD",25.553775,25.5606
2021-10-15,26.727,27.3835,26.0225,27.0055,22122189.1958,"LINK/USD",25.678075,25.8514
2021-10-16,27.0055,28.6985,26.944,27.2215,21901942.44525,"LINK/USD",25.8083,26.2507
2021-10-17,27.2215,27.6235,25.6155,26.5355,14049931.75425,"LINK/USD",25.984275,26.6325
2021-10-18,26.5355,26.736,25.267,25.706,11727757.93305,"LINK/USD",26.165375,26.6391
2021-10-19,25.706,26.2805,25.3415,25.9235,10115977.8445,"LINK/USD",26.31915,26.4784
2021-10-20,25.9235,27.642,25.86,27.4915,12107009.5756,"LINK/USD",26.4935,26.5756
2021-10-21,27.4915,29.31,22.68,28.2735,26408498.2266,"LINK/USD",26.590375,26.786
2021-10-22,28.2735,30.041,28.0255,28.6685,28955013.2502,"LINK/USD",26.67815,27.2126
2021-10-23,28.6685,31.447,28.298,31.387,23656049.0711,"LINK/USD",26.8681,28.3488
2021-10-24,31.387,31.514,28.7465,29.7,15345569.1524,"LINK/USD",27.0217,29.1041
2021-10-25,29.7,32.905,29.535,32.3925,37282826.82955,"LINK/USD",27.279325,30.0843
2021-10-26,32.3925,33.807,31.321,32.5045,28708932.0102,"LINK/USD",27.563875,30.9305
2021-10-27,32.505,33.9115,28,28.8755,58358959.5916,"LINK/USD",27.665375,30.9719
2021-10-28,28.8775,30.866,28.636,30.204,30497772.6317,"LINK/USD",27.8569,30.7353
2021-10-29,30.204,31.968,29.958,30.97,22818196.22855,"LINK/USD",28.0331,30.9893
2021-10-30,30.983,31.1225,29.1805,29.8005,11026228.46825,"LINK/USD",28.24555,30.4709
2021-10-31,29.8005,30.686,28.671,30.016,11511044.91905,"LINK/USD",28.4851,29.9732
2021-11-01,30.016,31.8795,29.177,31.6805,17199549.91505,"LINK/USD",28.8378,30.5342
2021-11-02,31.6805,32.5035,31.0275,32.287,12663265.3213,"LINK/USD",29.1685,30.9508
