startTime,time,open,high,low,close,volume,exchange
2022-06-22T00:00:00+00:00,1655856000000.0,1125.4,1126.2,1042.7,1049.0,486099934.5169,ETH/USD
2022-06-23T00:00:00+00:00,1655942400000.0,1049.0,1153.1,1043.5,1143.5,396908100.6378,ETH/USD
2022-06-24T00:00:00+00:00,1656028800000.0,1143.5,1244.8,1130.8,1224.0,422917959.3936,ETH/USD
2022-06-25T00:00:00+00:00,1656115200000.0,1224.0,1256.0,1179.1,1241.1,261986589.1186,ETH/USD
2022-06-26T00:00:00+00:00,1656201600000.0,1241.1,1280.3,1194.0,1197.2,277042991.9902,ETH/USD
2022-06-27T00:00:00+00:00,1656288000000.0,1197.2,1238.1,1173.3,1190.6,330117353.4006,ETH/USD
2022-06-28T00:00:00+00:00,1656374400000.0,1190.6,1236.2,1135.0,1142.5,376184001.2837,ETH/USD
2022-06-29T00:00:00+00:00,1656460800000.0,1142.5,1155.2,1085.5,1098.7,367780474.3984,ETH/USD
2022-06-30T00:00:00+00:00,1656547200000.0,1098.7,1105.5,996.0,1070.4,597265241.4399,ETH/USD
2022-07-01T00:00:00+00:00,1656633600000.0,1070.4,1115.0,1032.1,1058.3,501639804.3394,ETH/USD
2022-07-02T00:00:00+00:00,1656720000000.0,1058.3,1077.6,1026.8,1065.5,279190975.4957,ETH/USD
2022-07-03T00:00:00+00:00,1656806400000.0,1065.5,1085.9,1039.2,1072.9,189690339.5683,ETH/USD
2022-07-04T00:00:00+00:00,1656892800000.0,1072.9,1159.6,1043.9,1149.5,429235142.9459,ETH/USD
2022-07-05T00:00:00+00:00,1656979200000.0,1149.5,1172.6,1075.7,1131.4,408698029.6105,ETH/USD
2022-07-06T00:00:00+00:00,1657065600000.0,1131.4,1203.4,1110.3,1185.5,387018421.9521,ETH/USD
2022-07-07T00:00:00+00:00,1657152000000.0,1185.5,1253.6,1162.2,1236.9,379517207.3049,ETH/USD
2022-07-08T00:00:00+00:00,1657238400000.0,1236.9,1275.2,1192.2,1213.1,504713336.8365,ETH/USD
2022-07-09T00:00:00+00:00,1657324800000.0,1213.1,1233.4,1203.9,1216.3,244317994.4682,ETH/USD
2022-07-10T00:00:00+00:00,1657411200000.0,1216.3,1218.9,1153.0,1167.3,267966697.2941,ETH/USD
2022-07-11T00:00:00+00:00,1657497600000.0,1167.3,1170.4,1090.4,1095.3,279770171.8199,ETH/USD
2022-07-12T00:00:00+00:00,1657584000000.0,1095.3,1097.5,1032.4,1037.4,293784391.3098,ETH/USD
2022-07-13T00:00:00+00:00,1657670400000.0,1037.4,1118.2,1005.3,1114.3,578647532.6999,ETH/USD
2022-07-14T00:00:00+00:00,1657756800000.0,1114.3,1214.6,1070.3,1192.8,471618548.6448,ETH/USD
2022-07-15T00:00:00+00:00,1657843200000.0,1192.8,1289.7,1180.6,1230.8,496747373.5696,ETH/USD
2022-07-16T00:00:00+00:00,1657929600000.0,1230.8,1424.7,1191.6,1355.5,529826483.0854,ETH/USD
2022-07-17T00:00:00+00:00,1658016000000.0,1355.5,1387.5,1318.7,1338.2,408344423.3293,ETH/USD
2022-07-18T00:00:00+00:00,1658102400000.0,1338.2,1597.3,1335.0,1581.0,726951527.3292,ETH/USD
2022-07-19T00:00:00+00:00,1658188800000.0,1581.1,1631.5,1492.9,1542.3,811962470.3571,ETH/USD
2022-07-20T00:00:00+00:00,1658275200000.0,1542.3,1621.1,1485.2,1521.5,876719989.488,ETH/USD
2022-07-21T00:00:00+00:00,1658361600000.0,1521.5,1606.2,1463.4,1575.7,616740762.9597,ETH/USD
2022-07-22T00:00:00+00:00,1658448000000.0,1575.7,1646.7,1517.0,1535.4,623130039.3051,ETH/USD
2022-07-23T00:00:00+00:00,1658534400000.0,1535.4,1597.0,1485.6,1549.0,383153510.729,ETH/USD
2022-07-24T00:00:00+00:00,1658620800000.0,1549.0,1664.5,1546.0,1598.0,471833702.9878,ETH/USD
2022-07-25T00:00:00+00:00,1658707200000.0,1598.0,1609.6,1435.0,1440.3,587085636.3949,ETH/USD
2022-07-26T00:00:00+00:00,1658793600000.0,1440.3,1455.4,1356.2,1449.0,592591663.0786,ETH/USD
2022-07-27T00:00:00+00:00,1658880000000.0,1449.0,1645.8,1421.1,1636.4,875561293.8349,ETH/USD
2022-07-28T00:00:00+00:00,1658966400000.0,1636.4,1785.6,1596.0,1725.1,1103574925.7485,ETH/USD
2022-07-29T00:00:00+00:00,1659052800000.0,1725.1,1766.0,1657.2,1722.3,934221167.6257,ETH/USD
2022-07-30T00:00:00+00:00,1659139200000.0,1722.3,1745.2,1673.8,1697.7,501900261.4921,ETH/USD
2022-07-31T00:00:00+00:00,1659225600000.0,1697.7,1755.0,1667.3,1679.1,382740638.3055,ETH/USD
2022-08-01T00:00:00+00:00,1659312000000.0,1679.1,1705.8,1606.7,1630.7,561334076.9388,ETH/USD
2022-08-02T00:00:00+00:00,1659398400000.0,1630.7,1679.0,1556.4,1631.2,817296726.8794,ETH/USD
2022-08-03T00:00:00+00:00,1659484800000.0,1631.2,1686.0,1589.1,1618.4,528269772.4212,ETH/USD
2022-08-04T00:00:00+00:00,1659571200000.0,1618.4,1663.5,1580.4,1608.1,564963046.7484,ETH/USD
2022-08-05T00:00:00+00:00,1659657600000.0,1608.2,1743.0,1605.9,1737.2,757004504.0333,ETH/USD
2022-08-06T00:00:00+00:00,1659744000000.0,1737.2,1750.9,1686.1,1691.0,299485549.8722,ETH/USD
2022-08-07T00:00:00+00:00,1659830400000.0,1691.0,1730.3,1668.9,1700.4,269509516.4285,ETH/USD
2022-08-08T00:00:00+00:00,1659916800000.0,1700.4,1819.2,1694.1,1777.5,540755280.5615,ETH/USD
2022-08-09T00:00:00+00:00,1660003200000.0,1777.5,1791.3,1671.0,1703.1,558008432.6949,ETH/USD
2022-08-10T00:00:00+00:00,1660089600000.0,1703.1,1886.0,1653.6,1854.3,801182197.7151,ETH/USD
2022-08-11T00:00:00+00:00,1660176000000.0,1854.3,1943.7,1850.9,1881.1,793963239.416,ETH/USD
2022-08-12T00:00:00+00:00,1660262400000.0,1881.1,1966.7,1853.6,1959.9,493394857.2736,ETH/USD
2022-08-13T00:00:00+00:00,1660348800000.0,1959.9,2020.0,1948.0,1984.6,511487905.415,ETH/USD
2022-08-14T00:00:00+00:00,1660435200000.0,1984.6,2030.9,1907.1,1935.9,349861434.9127,ETH/USD
2022-08-15T00:00:00+00:00,1660521600000.0,1935.9,2012.9,1872.8,1899.2,647629479.3226,ETH/USD
2022-08-16T00:00:00+00:00,1660608000000.0,1899.2,1915.2,1851.8,1876.8,543433509.9301,ETH/USD
2022-08-17T00:00:00+00:00,1660694400000.0,1876.8,1958.6,1819.2,1834.5,718207485.5805,ETH/USD
2022-08-18T00:00:00+00:00,1660780800000.0,1834.5,1882.6,1821.2,1846.5,426679891.5452,ETH/USD
2022-08-19T00:00:00+00:00,1660867200000.0,1846.5,1848.2,1603.1,1609.0,1063603932.2355,ETH/USD
2022-08-20T00:00:00+00:00,1660953600000.0,1609.0,1656.8,1523.4,1575.7,537763204.8231,ETH/USD
2022-08-21T00:00:00+00:00,1661040000000.0,1575.7,1646.1,1562.0,1617.8,478339267.7368,ETH/USD
2022-08-22T00:00:00+00:00,1661126400000.0,1617.8,1629.2,1529.7,1624.5,658640444.7599,ETH/USD
2022-08-23T00:00:00+00:00,1661212800000.0,1624.5,1674.3,1563.1,1665.3,603754136.7187,ETH/USD
2022-08-24T00:00:00+00:00,1661299200000.0,1665.3,1694.0,1605.2,1656.4,539219872.2241,ETH/USD
2022-08-25T00:00:00+00:00,1661385600000.0,1656.4,1722.1,1653.8,1695.2,398131083.2891,ETH/USD
2022-08-26T00:00:00+00:00,1661472000000.0,1695.2,1706.0,1486.5,1507.8,995277668.1802,ETH/USD
2022-08-27T00:00:00+00:00,1661558400000.0,1507.8,1518.3,1445.0,1490.6,551986928.7697,ETH/USD
2022-08-28T00:00:00+00:00,1661644800000.0,1490.6,1511.2,1423.6,1426.6,404476151.2414,ETH/USD
2022-08-29T00:00:00+00:00,1661731200000.0,1426.6,1559.9,1421.9,1551.7,605868258.1504,ETH/USD
2022-08-30T00:00:00+00:00,1661817600000.0,1551.7,1605.5,1473.2,1524.6,804736028.1945,ETH/USD
2022-08-31T00:00:00+00:00,1661904000000.0,1524.7,1619.4,1524.2,1554.0,749336795.8145,ETH/USD
2021-09-01T00:00:00+00:00,1630454400000.0,1.1864,1.2385,1.1587,1.23645,65338745.02405,XRP/USD
2021-09-02T00:00:00+00:00,1630540800000.0,1.23645,1.2965,1.222575,1.25415,58111790.527725,XRP/USD
2021-09-03T00:00:00+00:00,1630627200000.0,1.25415,1.3238,1.2204,1.291575,79958454.95205,XRP/USD
2021-09-04T00:00:00+00:00,1630713600000.0,1.291575,1.298525,1.23645,1.25545,46470027.411275,XRP/USD
2021-09-05T00:00:00+00:00,1630800000000.0,1.25545,1.313075,1.237,1.3082,58759748.49955,XRP/USD
2021-09-06T00:00:00+00:00,1630886400000.0,1.3082,1.4158,1.30735,1.3903,64267105.0622,XRP/USD
2021-09-07T00:00:00+00:00,1630972800000.0,1.3903,1.393,0.876125,1.129375,212891386.4683,XRP/USD
2021-09-08T00:00:00+00:00,1631059200000.0,1.12895,1.148,1.014425,1.099875,87616782.11185,XRP/USD
2021-09-09T00:00:00+00:00,1631145600000.0,1.099875,1.13785,1.07285,1.08675,70197894.350175,XRP/USD
2021-09-10T00:00:00+00:00,1631232000000.0,1.08675,1.24795,1.03,1.055175,93095416.908,XRP/USD
2021-09-11T00:00:00+00:00,1631318400000.0,1.055175,1.1142,1.050525,1.078775,37970651.895875,XRP/USD
2021-09-12T00:00:00+00:00,1631404800000.0,1.078925,1.127325,1.057975,1.118225,25345961.12285,XRP/USD
2021-09-13T00:00:00+00:00,1631491200000.0,1.118325,1.1264,1.0259,1.0646,39959631.7931,XRP/USD
2021-09-14T00:00:00+00:00,1631577600000.0,1.0646,1.098125,1.05735,1.096925,24427852.8877,XRP/USD
2021-09-15T00:00:00+00:00,1631664000000.0,1.096675,1.130225,1.078725,1.121375,23480592.98435,XRP/USD
2021-09-16T00:00:00+00:00,1631750400000.0,1.12125,1.13065,1.066375,1.090225,44092374.057475,XRP/USD
2021-09-17T00:00:00+00:00,1631836800000.0,1.090225,1.102525,1.051175,1.06625,44346659.701125,XRP/USD
2021-09-18T00:00:00+00:00,1631923200000.0,1.066325,1.09595,1.056925,1.07555,18870376.559725,XRP/USD
2021-09-19T00:00:00+00:00,1632009600000.0,1.0756,1.083675,1.03855,1.048325,21496713.42645,XRP/USD
2021-09-20T00:00:00+00:00,1632096000000.0,1.048325,1.049675,0.87345,0.921425,78041536.859275,XRP/USD
2021-09-21T00:00:00+00:00,1632182400000.0,0.921425,0.958925,0.858475,0.87445,46992915.80165,XRP/USD
2021-09-22T00:00:00+00:00,1632268800000.0,0.87445,1.00955,0.868,1.0038,51393201.091625,XRP/USD
2021-09-23T00:00:00+00:00,1632355200000.0,1.0038,1.0175,0.968225,1.0021,22375454.66745,XRP/USD
2021-09-24T00:00:00+00:00,1632441600000.0,1.0021,1.003475,0.887825,0.94465,47210977.507375,XRP/USD
2021-09-25T00:00:00+00:00,1632528000000.0,0.94465,0.95805,0.917275,0.940725,27764944.29375,XRP/USD
2021-09-26T00:00:00+00:00,1632614400000.0,0.940725,0.95705,0.8924,0.9441,23037425.6317,XRP/USD
2021-09-27T00:00:00+00:00,1632700800000.0,0.943725,0.98275,0.920075,0.92165,22875165.0867,XRP/USD
2021-09-28T00:00:00+00:00,1632787200000.0,0.92165,0.943125,0.890075,0.892525,24054025.264,XRP/USD
2021-09-29T00:00:00+00:00,1632873600000.0,0.892525,0.993125,0.8866,0.92645,25544251.650475,XRP/USD
2021-09-30T00:00:00+00:00,1632960000000.0,0.92645,0.963475,0.921375,0.9535,21501684.6264,XRP/USD
2021-10-01T00:00:00+00:00,1633046400000.0,0.9535,1.068675,0.943825,1.04225,45425511.24465,XRP/USD
2021-10-02T00:00:00+00:00,1633132800000.0,1.042275,1.0727,1.008275,1.036175,51378697.2061,XRP/USD
2021-10-03T00:00:00+00:00,1633219200000.0,1.036175,1.0891,1.02165,1.05595,30092925.481025,XRP/USD
2021-10-04T00:00:00+00:00,1633305600000.0,1.05595,1.060275,1.007325,1.04315,33482812.698375,XRP/USD
2021-10-05T00:00:00+00:00,1633392000000.0,1.04315,1.08855,1.038425,1.0849,30142914.100875,XRP/USD
2021-10-06T00:00:00+00:00,1633478400000.0,1.0849,1.1074,1.017375,1.07665,38394150.6878,XRP/USD
2021-10-07T00:00:00+00:00,1633564800000.0,1.076975,1.0944,1.04395,1.0682,40233565.032975,XRP/USD
2021-10-08T00:00:00+00:00,1633651200000.0,1.0682,1.093725,1.054825,1.063825,19489388.794075,XRP/USD
2021-10-09T00:00:00+00:00,1633737600000.0,1.063925,1.208725,1.0565,1.1605,43002573.23235,XRP/USD
2021-10-10T00:00:00+00:00,1633824000000.0,1.1605,1.2305,1.126525,1.1355,51921661.010775,XRP/USD
2021-10-11T00:00:00+00:00,1633910400000.0,1.1355,1.1823,1.10285,1.1365,35465077.475,XRP/USD
2021-10-12T00:00:00+00:00,1633996800000.0,1.1365,1.136975,1.064175,1.1018,32430643.04415,XRP/USD
2021-10-13T00:00:00+00:00,1634083200000.0,1.1018,1.138825,1.0752,1.127475,33776825.922775,XRP/USD
2021-10-14T00:00:00+00:00,1634169600000.0,1.127475,1.15775,1.117925,1.133675,32118726.53105,XRP/USD
2021-10-15T00:00:00+00:00,1634256000000.0,1.133675,1.165,1.090875,1.141425,95544509.9658,XRP/USD
2021-10-16T00:00:00+00:00,1634342400000.0,1.141425,1.186925,1.12945,1.13435,38326507.779,XRP/USD
2021-10-17T00:00:00+00:00,1634428800000.0,1.13435,1.1405,1.01965,1.094,34534663.3406,XRP/USD
2021-10-18T00:00:00+00:00,1634515200000.0,1.094,1.10615,1.06415,1.083,32370647.4516,XRP/USD
2021-10-19T00:00:00+00:00,1634601600000.0,1.082975,1.100825,1.06685,1.0911,19772728.88585,XRP/USD
2021-10-20T00:00:00+00:00,1634688000000.0,1.0911,1.15295,1.087225,1.14575,38723374.358875,XRP/USD
2021-10-21T00:00:00+00:00,1634774400000.0,1.14575,1.1641,0.92845,1.08835,48376370.089675,XRP/USD
2021-10-22T00:00:00+00:00,1634860800000.0,1.0883,1.1284,1.075,1.08815,33528651.84505,XRP/USD
2021-10-23T00:00:00+00:00,1634947200000.0,1.08815,1.10155,1.075975,1.093225,24295768.070975,XRP/USD
2021-10-24T00:00:00+00:00,1635033600000.0,1.093225,1.09615,1.0528,1.0821,21642467.248725,XRP/USD
2021-10-25T00:00:00+00:00,1635120000000.0,1.0821,1.1031,1.0778,1.095225,31764486.175375,XRP/USD
2021-10-26T00:00:00+00:00,1635206400000.0,1.095225,1.15995,1.090875,1.106725,41314379.7151,XRP/USD
2021-10-27T00:00:00+00:00,1635292800000.0,1.106725,1.12445,0.95225,0.995025,107309682.983125,XRP/USD
2021-10-28T00:00:00+00:00,1635379200000.0,0.995025,1.08125,0.981575,1.0588,62479534.2765,XRP/USD
2021-10-29T00:00:00+00:00,1635465600000.0,1.0588,1.090575,1.053775,1.0823,38084125.995725,XRP/USD
2021-10-30T00:00:00+00:00,1635552000000.0,1.0823,1.116325,1.062275,1.085125,28928926.814475,XRP/USD
2021-10-31T00:00:00+00:00,1635638400000.0,1.085125,1.1556,1.068025,1.11345,57359710.3746,XRP/USD
2021-11-01T00:00:00+00:00,1635724800000.0,1.11345,1.133,1.070225,1.092675,34956266.0813,XRP/USD
2021-11-02T00:00:00+00:00,1635811200000.0,1.092675,1.14765,1.086,1.136,36142359.421725,XRP/USD
2021-11-03T00:00:00+00:00,1635897600000.0,1.136,1.2362,1.126925,1.2108,98287232.3642,XRP/USD
2021-11-04T00:00:00+00:00,1635984000000.0,1.2108,1.258875,1.1629,1.200925,59227160.122725,XRP/USD
2021-11-05T00:00:00+00:00,1636070400000.0,1.200925,1.20165,1.132225,1.1596,40400585.397775,XRP/USD
2021-11-06T00:00:00+00:00,1636156800000.0,1.15955,1.1773,1.0989,1.151975,38003737.572925,XRP/USD
2021-11-07T00:00:00+00:00,1636243200000.0,1.151975,1.2376,1.146125,1.220725,44990658.5273,XRP/USD
2021-11-08T00:00:00+00:00,1636329600000.0,1.220725,1.2975,1.21965,1.28255,115110651.715825,XRP/USD
2021-11-09T00:00:00+00:00,1636416000000.0,1.28255,1.289425,1.223275,1.25765,60955520.567575,XRP/USD
2021-11-10T00:00:00+00:00,1636502400000.0,1.25765,1.349675,1.116325,1.190075,115732838.344175,XRP/USD
2021-11-11T00:00:00+00:00,1636588800000.0,1.1901,1.254175,1.176775,1.214475,65716874.09775,XRP/USD
2021-11-12T00:00:00+00:00,1636675200000.0,1.2142,1.2332,1.1549,1.1886,63147148.08585,XRP/USD
2021-11-13T00:00:00+00:00,1636761600000.0,1.1886,1.20445,1.1675,1.1892,33987795.2329,XRP/USD
2021-11-14T00:00:00+00:00,1636848000000.0,1.1892,1.199725,1.16795,1.18845,29054264.53335,XRP/USD
2021-11-15T00:00:00+00:00,1636934400000.0,1.188425,1.220325,1.165,1.172,45188011.4767,XRP/USD
2021-11-16T00:00:00+00:00,1637020800000.0,1.172,1.172075,1.039675,1.087875,108943614.6277,XRP/USD
2021-11-17T00:00:00+00:00,1637107200000.0,1.087875,1.113525,1.058425,1.0958,55847638.947425,XRP/USD
2021-11-18T00:00:00+00:00,1637193600000.0,1.09585,1.1622,1.01555,1.040975,97663300.73415,XRP/USD
2021-11-19T00:00:00+00:00,1637280000000.0,1.040975,1.104975,1.018025,1.090825,48331184.976175,XRP/USD
2021-11-20T00:00:00+00:00,1637366400000.0,1.090825,1.1028,1.06145,1.09815,39495758.48255,XRP/USD
2021-11-21T00:00:00+00:00,1637452800000.0,1.09815,1.099325,1.056175,1.0585,34218446.091825,XRP/USD
2021-11-22T00:00:00+00:00,1637539200000.0,1.0585,1.07265,1.0269,1.037725,53635555.88895,XRP/USD
2021-11-23T00:00:00+00:00,1637625600000.0,1.037725,1.072525,1.02,1.066975,47249131.8172,XRP/USD
2021-11-24T00:00:00+00:00,1637712000000.0,1.066975,1.0748,1.00665,1.03265,40189229.97545,XRP/USD
2021-11-25T00:00:00+00:00,1637798400000.0,1.03265,1.065875,1.022175,1.04395,40282047.35375,XRP/USD
2021-11-26T00:00:00+00:00,1637884800000.0,1.04395,1.047525,0.911125,0.9397,98544302.696125,XRP/USD
2021-11-27T00:00:00+00:00,1637971200000.0,0.9397,0.966825,0.93445,0.946425,25966866.28085,XRP/USD
2021-11-28T00:00:00+00:00,1638057600000.0,0.946425,0.97,0.88475,0.9698,42548564.5254,XRP/USD
2021-11-29T00:00:00+00:00,1638144000000.0,0.9698,1.0028,0.963775,0.9911,44158860.262825,XRP/USD
2021-11-30T00:00:00+00:00,1638230400000.0,0.9911,1.03095,0.968875,0.999,46755079.491575,XRP/USD
2021-12-01T00:00:00+00:00,1638316800000.0,0.999,1.0185,0.9798,0.99045,39266092.496925,XRP/USD
2021-12-02T00:00:00+00:00,1638403200000.0,0.99045,0.9906,0.94,0.97265,31780915.741675,XRP/USD
2021-12-03T00:00:00+00:00,1638489600000.0,0.97265,0.989,0.8911,0.921825,35265276.5905,XRP/USD
2021-12-04T00:00:00+00:00,1638576000000.0,0.921825,0.9249,0.597075,0.8465,166789704.218775,XRP/USD
2021-12-05T00:00:00+00:00,1638662400000.0,0.8465,0.863475,0.770925,0.80545,31597082.213925,XRP/USD
2021-12-06T00:00:00+00:00,1638748800000.0,0.80545,0.831125,0.749925,0.826525,39532939.778325,XRP/USD
2021-12-07T00:00:00+00:00,1638835200000.0,0.826525,0.847275,0.804,0.816,38887620.02855,XRP/USD
2021-12-08T00:00:00+00:00,1638921600000.0,0.816,0.88555,0.803875,0.86285,40587360.36255,XRP/USD
2021-12-09T00:00:00+00:00,1639008000000.0,0.86285,0.9361,0.83265,0.858825,51766732.440875,XRP/USD
2021-12-10T00:00:00+00:00,1639094400000.0,0.858825,0.883225,0.7922,0.7998,41419921.243,XRP/USD
2021-12-11T00:00:00+00:00,1639180800000.0,0.7998,0.84465,0.7856,0.839,23295017.099975,XRP/USD
2021-12-12T00:00:00+00:00,1639267200000.0,0.839,0.85725,0.80955,0.84015,17842956.66825,XRP/USD
2021-12-13T00:00:00+00:00,1639353600000.0,0.84015,0.84485,0.76035,0.782,42650201.49075,XRP/USD
2021-12-14T00:00:00+00:00,1639440000000.0,0.782,0.8219,0.772575,0.811325,35009669.7212,XRP/USD
2021-12-15T00:00:00+00:00,1639526400000.0,0.811325,0.84025,0.777375,0.826525,33399877.335575,XRP/USD
2021-12-16T00:00:00+00:00,1639612800000.0,0.82655,0.836525,0.803375,0.80535,23545977.023675,XRP/USD
2021-12-17T00:00:00+00:00,1639699200000.0,0.80535,0.8327,0.77555,0.796925,28142308.8834,XRP/USD
2021-12-18T00:00:00+00:00,1639785600000.0,0.796925,0.83475,0.791325,0.826775,25723681.1696,XRP/USD
2021-12-19T00:00:00+00:00,1639872000000.0,0.826775,0.8488,0.8187,0.83515,25904084.72925,XRP/USD
2021-12-20T00:00:00+00:00,1639958400000.0,0.83515,0.9179,0.824375,0.87955,61766079.40785,XRP/USD
2021-12-21T00:00:00+00:00,1640044800000.0,0.879675,0.961975,0.8525,0.9473,67898565.437175,XRP/USD
2021-12-22T00:00:00+00:00,1640131200000.0,0.947125,0.973775,0.923175,0.953825,57945490.792175,XRP/USD
2021-12-23T00:00:00+00:00,1640217600000.0,0.953825,1.0183,0.9373,0.994825,97918562.305375,XRP/USD
2021-12-24T00:00:00+00:00,1640304000000.0,0.994825,0.9972,0.89765,0.911825,118130518.70725,XRP/USD
2021-12-25T00:00:00+00:00,1640390400000.0,0.911925,0.935,0.89905,0.925875,24573198.773575,XRP/USD
2021-12-26T00:00:00+00:00,1640476800000.0,0.925875,0.9339,0.90605,0.9206,20686090.927075,XRP/USD
2021-12-27T00:00:00+00:00,1640563200000.0,0.9206,0.9565,0.914675,0.92725,36060135.76495,XRP/USD
2021-12-28T00:00:00+00:00,1640649600000.0,0.92725,0.92725,0.845575,0.851825,37261785.921925,XRP/USD
2021-12-29T00:00:00+00:00,1640736000000.0,0.851825,0.8644,0.81025,0.817275,32474752.1544,XRP/USD
2021-12-30T00:00:00+00:00,1640822400000.0,0.817275,0.8607,0.802875,0.8385,40533264.406525,XRP/USD
2021-12-31T00:00:00+00:00,1640908800000.0,0.8385,0.853625,0.80205,0.82995,36678175.209675,XRP/USD
2022-01-01T00:00:00+00:00,1640995200000.0,0.82995,0.8559,0.829825,0.8507,32470604.579775,XRP/USD
2022-01-02T00:00:00+00:00,1641081600000.0,0.8507,0.8659,0.837325,0.858625,19873897.36405,XRP/USD
2022-01-03T00:00:00+00:00,1641168000000.0,0.858625,0.85885,0.82145,0.8327,39512872.555075,XRP/USD
2022-01-04T00:00:00+00:00,1641254400000.0,0.8327,0.8455,0.815,0.822675,32471194.0185,XRP/USD
2022-01-05T00:00:00+00:00,1641340800000.0,0.822675,0.837,0.71,0.772,35878774.311175,XRP/USD
2022-01-06T00:00:00+00:00,1641427200000.0,0.772,0.7906,0.7382,0.7791,35508769.54365,XRP/USD
2022-01-07T00:00:00+00:00,1641513600000.0,0.7791,0.78065,0.7282,0.76345,34887782.579075,XRP/USD
2022-01-08T00:00:00+00:00,1641600000000.0,0.76345,0.776675,0.722925,0.745275,25897352.37125,XRP/USD
2022-01-09T00:00:00+00:00,1641686400000.0,0.74525,0.76685,0.7383,0.75305,17536084.3222,XRP/USD
2022-01-10T00:00:00+00:00,1641772800000.0,0.75305,0.7588,0.69635,0.740225,27381755.550075,XRP/USD
2022-01-11T00:00:00+00:00,1641859200000.0,0.740225,0.77695,0.7305,0.770675,29068543.039775,XRP/USD
2022-01-12T00:00:00+00:00,1641945600000.0,0.770675,0.80765,0.757525,0.79905,28760309.372625,XRP/USD
2022-01-13T00:00:00+00:00,1642032000000.0,0.79905,0.802725,0.7608,0.7683,20116417.001675,XRP/USD
2022-01-14T00:00:00+00:00,1642118400000.0,0.7683,0.790625,0.75185,0.7736,25424412.841125,XRP/USD
2022-01-15T00:00:00+00:00,1642204800000.0,0.7736,0.789975,0.76815,0.7796,15852652.532675,XRP/USD
2022-01-16T00:00:00+00:00,1642291200000.0,0.7796,0.784625,0.76825,0.77875,10398351.7828,XRP/USD
2022-01-17T00:00:00+00:00,1642377600000.0,0.77875,0.780575,0.75025,0.76195,22387196.63875,XRP/USD
2022-01-18T00:00:00+00:00,1642464000000.0,0.76195,0.769025,0.735525,0.751025,20797486.65425,XRP/USD
2022-01-19T00:00:00+00:00,1642550400000.0,0.751025,0.75345,0.723525,0.7381,24583640.20635,XRP/USD
2022-01-20T00:00:00+00:00,1642636800000.0,0.7381,0.762275,0.716025,0.71985,31761922.459975,XRP/USD
2022-01-21T00:00:00+00:00,1642723200000.0,0.719775,0.729125,0.6118,0.6365,48069016.840375,XRP/USD
2022-01-22T00:00:00+00:00,1642809600000.0,0.6365,0.65365,0.549675,0.596975,57950586.158325,XRP/USD
2022-01-23T00:00:00+00:00,1642896000000.0,0.596975,0.63545,0.590075,0.628875,19216861.9282,XRP/USD
2022-01-24T00:00:00+00:00,1642982400000.0,0.628875,0.629025,0.5521,0.612625,26412513.06725,XRP/USD
2022-01-25T00:00:00+00:00,1643068800000.0,0.612625,0.62485,0.58715,0.617825,22691568.14215,XRP/USD
2022-01-26T00:00:00+00:00,1643155200000.0,0.617825,0.658825,0.6051,0.61955,31556186.89645,XRP/USD
2022-01-27T00:00:00+00:00,1643241600000.0,0.61955,0.624825,0.58925,0.60875,18201746.657075,XRP/USD
2022-01-28T00:00:00+00:00,1643328000000.0,0.60875,0.614175,0.591825,0.6115,22461471.745875,XRP/USD
2022-01-29T00:00:00+00:00,1643414400000.0,0.6115,0.6263,0.6088,0.61765,10695677.972775,XRP/USD
2022-01-30T00:00:00+00:00,1643500800000.0,0.61765,0.62375,0.5976,0.601875,9163924.693525,XRP/USD
2022-01-31T00:00:00+00:00,1643587200000.0,0.601875,0.62495,0.5803,0.617625,20736918.10505,XRP/USD
2022-02-01T00:00:00+00:00,1643673600000.0,0.617625,0.6309,0.6115,0.628725,13151308.250575,XRP/USD
2022-02-02T00:00:00+00:00,1643760000000.0,0.628725,0.6318,0.595725,0.601075,18908609.1041,XRP/USD
2022-02-03T00:00:00+00:00,1643846400000.0,0.600825,0.61105,0.589,0.6103,17692486.905975,XRP/USD
2022-02-04T00:00:00+00:00,1643932800000.0,0.6103,0.6592,0.604425,0.656125,30470397.398625,XRP/USD
2022-02-05T00:00:00+00:00,1644019200000.0,0.656125,0.68745,0.650725,0.6661,20258339.236625,XRP/USD
2022-02-06T00:00:00+00:00,1644105600000.0,0.6661,0.688075,0.6594,0.683175,11712111.990525,XRP/USD
2022-02-07T00:00:00+00:00,1644192000000.0,0.683175,0.839825,0.671825,0.8325,78550458.7347,XRP/USD
2022-02-08T00:00:00+00:00,1644278400000.0,0.831675,0.915125,0.80415,0.8772,83137343.61015,XRP/USD
2022-02-09T00:00:00+00:00,1644364800000.0,0.8772,0.918425,0.84425,0.8707,53004172.9244,XRP/USD
2022-02-10T00:00:00+00:00,1644451200000.0,0.8707,0.89825,0.821975,0.825375,41008946.74595,XRP/USD
2022-02-11T00:00:00+00:00,1644537600000.0,0.825375,0.834325,0.7506,0.75955,31896036.578425,XRP/USD
2022-02-12T00:00:00+00:00,1644624000000.0,0.75955,0.8525,0.747375,0.82285,29700410.116,XRP/USD
2022-02-13T00:00:00+00:00,1644710400000.0,0.82285,0.847975,0.79275,0.805925,19573901.155025,XRP/USD
